Topic Volume,Volume1,Volume2,Problem,Problem link
Introduction,Ad Hoc Problems,Time Waster' Problems,556 - Amazing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=497
Introduction,Ad Hoc Problems,Time Waster' Problems,10188 - Automated Judge Script,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=1129
Introduction,Ad Hoc Problems,Time Waster' Problems,335 - Processing MX Records,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=271
Introduction,Ad Hoc Problems,Time Waster' Problems,11717 - Energy Saving Microcontroller,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=2764
Introduction,Ad Hoc Problems,Time Waster' Problems,12085 - Mobile Casanova,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=3237
Introduction,Ad Hoc Problems,Time Waster' Problems,405 - Message Routing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=346
Introduction,Ad Hoc Problems,Time Waster' Problems,381 - Making the Grade,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=317
Introduction,Ad Hoc Problems,Time Waster' Problems,10033 - Interpreter,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=974
Introduction,Ad Hoc Problems,Time Waster' Problems,144 - Student Grants,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=620&page=show_problem&problem=80
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,10978 - Let's Play Magic!,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=1919
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,12150 - Pole Position,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=3302
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,230 - Borrowers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=166
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,10038 - Jolly Jumpers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=979
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11608 - No Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2655
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11340 - Newspaper,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2315
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,394 - Mapmaker,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=330
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,414 - Machined Surfaces,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=355
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,665 - False coin,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=606
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11093 - Just Finish it up,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2034
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,10260 - Soundex,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=1201
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,467 - Synching Signals,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=408
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,755 - 487--3279,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=696
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11850 - Alaska,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2950
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,482 - Permutation Arrays,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=423
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,12356 - Army Buddies,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=3778
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11192 - Group Reverse,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2133
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11496 - Musical Loop,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2491
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,11222 - Only I did it!,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=2163
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,10050 - Hartals,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=991
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,1D Array Manipulation,591 - Box of Bricks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=623&page=show_problem&problem=532
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,101 - The Blocks Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=37
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,"466 - Mirror, Mirror",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=407
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,11835 - Formula 1,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=2935
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,434 - Matty's Blocks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=375
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,10855 - Rotated square,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=1796
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,10016 - Flip-Flop the Squarelotron,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=957
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,10920 - Spiral Tap,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=1861
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,10703 - Free spots,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=1644
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,12187 - Brothers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=3339
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,541 - Error Correction,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=482
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,11581 - Grid Successors,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=2628
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,11349 - Symmetric Matrix,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=2324
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,12398 - NumPuzz I,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=3829
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,12291 - Polyomino Composer,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=3712
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,11360 - Have Fun with Matrices,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=2345
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,2D Array Manipulation,11040 - Add bricks in the wall,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=624&page=show_problem&problem=1981
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,"11760 - Brother Arif, Please feed us!",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=2860
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,10264 - The Most Potent Corner,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=1205
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,11926 - Multitasking,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=3077
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,1241 - Jollybee Tournament,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=3682
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,11173 - Grey Codes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=2114
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,700 - Date Bugs,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=641
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,"594 - One Little, Two Little, Three Little Endians",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=535
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,Bit Manipulation,11933 - Splitting Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=626&page=show_problem&problem=3084
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),10194 - Football (aka Soccer),https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=1135
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),790 - Head Judge Headache,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=731
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),10057 - A mid-summer night's dream.,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=998
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),855 - Lunch in Grid City,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=796
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),11039 - Building designing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=1980
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),11824 - A Minimum Land Price,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=2924
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),11588 - Image Coding,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=2635
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),123 - Searching Quickly,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=59
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),10107 - What is the Median?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=1048
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),11321 - Sort! Sort!! and Sort!!!,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=2296
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),400 - Unix ls,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=341
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),146 - ID Codes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=82
Data Structures and Libraries,Linear Data Structures with Built-in Libraries,C++ STL algorithm (Java Collections),10880 - Colin and Ryan,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=625&page=show_problem&problem=1821
